"Year" "Age1" "Age2" "Age3" "Age4" "Age5" "Age6" "Age7" "Age8" "Age9" "Age10" "Age11" "Age12" "Age13" "Age14" "Age15" "Age16"
"20" 2002 0.0189012209075394 0.101074127780144 0.321683021580322 0.739454673686056 1.215372198906 1.64745817744783 2.05339813417825 2.73505641124357 3.4581108334622 4.04124978238979 5.24821930958784 7.08039129375083 8.81656314640143 9.18670222932398 9.77015253797092 11.4846109836582
"21" 2003 0.0187770105471196 0.10252197996379 0.317363084722027 0.694838043534805 1.21888614664162 1.72402712797149 2.18359189841157 2.65182428118472 3.51468728271259 4.39093967027054 5.15925850143048 6.46831185698156 8.49323068404568 10.3598300059093 10.6237461166794 11.1504278687915
"22" 2004 0.0186294295864632 0.101003545971021 0.321095521765497 0.684764866469099 1.13665297498718 1.72469086295875 2.2893525955463 2.82948437798029 3.40828737334612 4.47463621728627 5.63256935302268 6.36618389294619 7.76996423356146 9.99239988946985 11.9745221645974 12.1194113952295
"23" 2005 0.0178186760931995 0.097781917755069 0.315455425747416 0.690090362905838 1.12005659432454 1.59992575207988 2.28540333593723 2.97226834357204 3.65075346969142 4.34513563300758 5.76426092564687 6.96852551378902 7.65499183669875 9.1564178457702 11.563863394619 13.6464217385862
"24" 2006 0.0173285570722338 0.0916865048873395 0.299917484484813 0.676276632076526 1.12441888652908 1.57664631585743 2.11223276724819 2.96327464574592 3.84464245154806 4.67301704921318 5.61521416433379 7.14843139352391 8.39101060020373 9.02895788899536 10.6154619921383 13.1939817494682
"25" 2007 0.0172756736597718 0.088200572540141 0.279410035307078 0.634979394132335 1.09910399765923 1.57715012338703 2.08260580025276 2.73237523267088 3.83220559903521 4.93490407315027 6.06832192016406 6.97777886737449 8.62193964300308 9.90292100380659 10.4760137737898 12.1350781178712
"26" 2008 0.0172908157270794 0.0877949135131471 0.268909599767878 0.589828334130467 1.02261155232048 1.53758696265014 2.07678774752415 2.69789243447328 3.53086153770322 4.92265587149564 6.43230325108154 7.55963895068416 8.43058865684324 10.1871718434145 11.4896961959039 11.9842576865475
"27" 2009 0.0182597720317904 0.0870508471956879 0.269070591442034 0.568923555346476 0.9475305979252 1.42050076074057 2.01977126779789 2.68330539348245 3.49543093208571 4.53909580347584 6.43274780286213 8.0268549144893 9.14576806004089 9.97605749728554 11.8284542185286 13.1371738063089
"28" 2010 0.0185659853746752 0.0929665575620423 0.265165241192363 0.569950154949885 0.914704287806385 1.31350786049658 1.85507492482178 2.60408772363138 3.46985724815939 4.5095207094329 5.94905990918033 8.03890014188618 9.71934566399563 10.8279510296392 11.5987375295808 13.5306112119117
"29" 2011 0.0178097646183392 0.0943208587599451 0.284939072638027 0.558137185107718 0.915039657987156 1.26849604089135 1.71305948656663 2.38000020218133 3.36187341362483 4.47208032223455 5.94111414700429 7.45106672397679 9.74404423225718 11.509813198776 12.5879761430721 13.2836264031587
"30" 2012 0.017634456589123 0.0880938390215795 0.288972403289089 0.601462668689102 0.890979554001542 1.26617910854983 1.65558341704253 2.1969906271226 3.0607884838617 4.32898352154983 5.89541322821865 7.46686365190628 9.05235361969119 11.5482010889448 13.3777369079147 14.4083905870002
"31" 2013 0.0175698409386915 0.0873076242798203 0.266687101764469 0.609252115408469 0.960867535927442 1.22714420138409 1.64903247648271 2.12626602574881 2.82728293769185 3.9317333505878 5.70764956833129 7.40956996484384 9.09446235959127 10.7534711333461 13.4304454077435 15.3036563764603
"32" 2014 0.0171816274504561 0.0868457304831552 0.264887045739167 0.559186936234558 0.972557762536501 1.32327335680228 1.59228111564741 2.11380511085819 2.74215104026181 3.63814805558707 5.17996270839128 7.17328869776365 9.0255927794935 10.824448201266 12.5354094061637 15.3709490836167
"33" 2015 0.0171702454943184 0.0846959015936616 0.263544168576104 0.556164433622447 0.89094249036503 1.33855185465219 1.71629958544972 2.03450003329883 2.72122299216833 3.5382992875807 4.8067429205508 6.51031067497705 8.74021998469751 10.743913959264 12.6369525696069 14.379943321858
"34" 2016 0.0173394232461968 0.0843081944969136 0.257024011773263 0.553418484230416 0.886645412006268 1.22541552601307 1.73526497166216 2.19163616915406 2.61177277013473 3.5063699719864 4.68937750922232 6.05574193900937 7.93811157923977 10.4088507636893 12.5449015025706 14.5129564717495
