3ps cod													
103													
GEAC													
1997	2007												
1	1	0.98	0.98										
2	14												
1	0.29	3.28	9.42	13.62	3.02	10.03	11.97	1.34	0.54	0.24	0.04	NA	NA
1	0.06	0.4	1.76	2.32	1.81	0.35	1.64	3.4	0.4	0.04	0.13	0.22	0.04
1	0.34	1.14	1.71	2.83	3.58	3.27	0.51	1.43	1.36	0.17	0.1	0.02	NA
1	1.64	7.24	2.86	3.35	5.18	5.89	3.99	1.14	5.83	7.14	0.79	0.11	0.17
1	0.21	12.47	26.74	3.75	2.14	1.62	1.34	0.96	0.1	0.44	0.58	0.08	0.1
1	NA	1.26	16.88	18.47	2.9	1.39	1.18	0.91	0.46	0.09	0.27	0.3	NA
1	0.22	0.41	2.46	8.34	9.28	1.32	0.73	1.32	0.48	0.24	NA	0.16	0.18
1	0.08	0.68	0.8	1.07	2.98	1.18	0.15	0.12	0.18	0.13	0.05	NA	0.2
1	0.05	1.74	1.15	0.43	0.31	0.74	0.5	0.08	0.04	0.09	0.04	NA	NA
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1	1.05	2.45	0.91	0.78	0.23	0.04	0.03	0.08	0.01	NA	NA	NA	0.02
ERHAPS													
1978	1992												
1	1	0.22	0.22										
2	14												
1	0	0.62	1.32	2.6	1.73	1.01	0.75	0.44	0.25	0.19	0.02	0.03	0.04
1	0.07	0.46	0.41	2.21	7.73	3.47	1.93	1.02	0.4	0.23	0.31	0.1	0.34
1	0	5.47	1.27	0.37	1.98	3.35	1.23	0.5	0.21	0.16	0.13	0.08	0.21
1	0.05	0.14	3.78	3.81	3.96	5.74	4.35	1.23	0.92	0.36	0.12	0.11	0.15
1	0.79	9.21	1.5	6.38	6.12	4.65	3.49	4.07	1.21	0.67	0.32	0.12	0.24
1	3.56	8.31	4.16	2.29	5.55	4.7	3.5	2.13	1.6	0.58	0.19	0.15	0.11
1	0.02	9.43	6.22	12.27	7.12	15.45	4.55	1.73	2.52	1.8	0.5	0.13	0.21
1	0.1	4.38	11.56	5.96	3.14	0.85	1.56	0.91	0.62	0.69	0.87	1.05	0.28
1	0.08	6.93	4.03	14.55	25.35	20.74	8.73	6.67	3.69	0.76	0.56	0.69	0.52
1	2.6	16.29	9.09	2.24	6.56	9.87	6.57	2.33	1.53	0.75	0.16	0.28	0.35
1	4.14	11.69	11.71	7.25	2.85	5.14	3.69	1.26	0.61	0.28	0.28	0.13	0.38
1	1.43	18.89	12.25	6.27	4.44	2.66	3.39	1.55	0.77	0.21	0.1	0.05	0.11
1	0.29	2.39	18.26	20.11	7.66	2.46	0.73	1	0.44	0.26	0.11	0.09	0.09
1	0.81	12.14	7.08	12.96	12.68	7.56	2.42	1.07	0.91	0.62	0.06	0.15	0.06
1	0.08	3.35	4.2	1.4	0.84	0.51	0.19	0.05	0.02	0.01	0.01	0.01	0.06
OFF													
1983	2016												
1	1	0.3	0.3										
2	14												
1	10.01	6.52	1.14	3.72	1.62	0.48	0.89	1.61	0.75	0.36	0.14	0.06	0.13
1	5.4	2.33	1.55	0.63	2.11	0.77	0.37	0.46	0.71	0.18	0.15	0.06	0.07
1	7.74	14.88	12.57	9.96	3.28	2.66	0.79	0.48	0.42	0.42	0.49	0.21	0.18
1	6.62	5.65	6.48	7.95	6.33	2.13	1.47	0.84	0.29	0.24	0.29	0.17	0.2
1	8.48	5.67	4.97	13.82	8.31	3.35	1.29	0.69	0.28	0.23	0.16	0.17	0.26
1	9.13	5.93	2.96	2.84	6.5	5.84	3.65	1.49	0.84	0.74	0.35	0.16	0.34
1	6.5	4.66	3.17	1.51	1.16	2.15	1.21	0.67	0.37	0.41	0.13	0.11	0.2
1	1.48	9.82	14.49	10.89	5.67	3.84	3.14	1.15	0.71	0.32	0.16	0.12	0.15
1	27.69	5.03	10	11.24	5.75	2.84	1.58	1.19	0.74	0.56	0.22	0.11	0.14
1	1.8	6.95	2.11	4.15	2.03	1.03	0.53	0.26	0.24	0.08	0.04	0.01	0.04
1	0	1.83	4.03	0.71	2.96	0.68	0.33	0.13	0.09	0.11	0.03	0.04	0.02
1	1.63	1.46	4.31	6.1	1.73	1.62	0.5	0.08	0.04	0.03	0.02	0.01	0.01
1	0.31	1.16	1.67	13.08	19.65	4.4	5.75	2.19	0.25	0.2	0.01	0.07	0.03
1	1.08	3.67	3.62	1.32	2.69	2.91	0.54	0.46	0.09	0.09	0.02	0	0
1	1.53	2.33	1.04	0.5	0.28	0.3	0.24	0.14	0.05	0.02	0	0	0
1	0.97	6.79	8.42	5.6	3.99	1.96	2.5	2.79	0.43	0.3	0.06	0.03	0
1	2.54	2.55	2.38	2.58	2.34	1.72	0.44	0.79	0.6	0.09	0.02	0.02	0
1	3.33	5.36	3.1	2.17	1.82	1.2	0.89	0.35	0.31	0.53	0.12	0	0.01
1	2.26	12.41	12.29	4.36	2.04	1.26	0.77	0.71	0.38	0.5	0.94	0.12	0.12
1	1.1	3.9	8.28	5.85	3.04	2.04	0.99	0.53	0.37	0.08	0.12	0.19	0.01
1	1.46	1.78	4.08	6.55	3.94	1.5	0.72	0.33	0.18	0.19	0.05	0.11	0.02
1	1.9	2.07	1.71	2.08	4.05	4.24	1.26	0.81	0.67	0.79	0.15	0.1	0.09
1	1.43	6.73	4.96	1.6	0.89	0.79	0.71	0.28	0.05	0.17	0.08	0.03	0.27
1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
1	1.73	4.84	3.11	1.48	0.76	0.44	0.22	0.47	0.42	0.12	0.09	0.08	0.07
1	4.39	4.51	3.32	1.92	1.12	0.47	0.32	0.12	0.15	0.1	0.04	0.03	0.02
1	1.43	9.25	6.67	5.7	3.09	1.79	0.99	0.21	0.17	0.21	0.38	0.14	0.05
1	2.13	7.65	15.71	6.7	4.06	1.47	0.29	0.1	0.04	0.04	0.09	0.01	0
1	4.7	6.55	2.46	5.08	1.92	1.41	0.48	0.1	0.08	0	0.02	0.01	0.01
1	2.94	8.88	5.82	3.22	3.38	1.75	0.96	0.17	0.26	0.02	0.04	0	0.03
1	18.42	11.49	16.61	6.43	4.5	3.09	2.36	0.56	0.28	0.07	0.01	0	0.01
1	3.33	11.33	4.74	2.22	1.15	0.43	0.94	0.48	0.07	0	0.01	0	0.01
1	4.55	9.11	12.6	3.32	1.36	1.07	0.36	0.5	0.06	0.01	0	0	0
1	2.4	6.1	5.27	5.45	2.31	0.81	0.25	0.14	0.16	0.01	0	0	0
