"Year" "Age1" "Age2" "Age3" "Age4" "Age5" "Age6" "Age7" "Age8" "Age9" "Age10" "Age11" "Age12" "Age13" "Age14" "Age15" "Age16"
"11" 1993 0.00504633569168214 0.0465945788099189 0.189091521344849 0.48969638193563 0.833134765830408 1.18896703569341 1.72381406774673 2.4215877797087 3.20262747461114 3.96191495808258 5.26848830568498 6.7300715918989 7.86008985231982 9.60015274489838 11.8662692946586 13.6364510993075
"12" 1994 0.00525204498484569 0.0462632286116943 0.179259740965372 0.474239433648397 0.905563157498871 1.26977704392745 1.64017219325699 2.26734865773898 3.11544303575009 4.05236017044336 4.96956764718009 6.45774971577516 8.04767701629797 9.20418574577725 11.0508079717148 13.4634216981838
"13" 1995 0.00535604193742273 0.0488442632869084 0.177570178660382 0.444777646794336 0.874110752796196 1.3895649046906 1.75483363685042 2.15544941898712 2.91101816276902 3.93558595991007 5.08702481692529 6.09904212563571 7.74157815317573 9.44726499296115 10.6157344781064 12.5564850432847
"14" 1996 0.00538224819521992 0.050059217801245 0.188999121386029 0.439722199859772 0.812953230192396 1.33763598498957 1.93096257650965 2.31140624001115 2.76959067192428 3.67574931175581 4.94068877045946 6.24795293798659 7.32121281332857 9.10832164139452 10.9167121799053 12.0838823112609
"15" 1997 0.00547460890096948 0.0501950242684525 0.193517486569658 0.470457095354295 0.80228009365796 1.23597159814256 1.85488795021177 2.55641985920797 2.97835311325246 3.50422708110412 4.62108507522158 6.07128178812037 7.50350302044285 8.62543549740137 10.5462259188151 12.4441356768411
"16" 1998 0.00550208018673684 0.0516896027630129 0.192424051558208 0.480343293169 0.861017689539623 1.21726585792499 1.70510523875362 2.45238792158211 3.31058764157377 3.77932773557386 4.42145289347185 5.6888927028406 7.29541011625369 8.84241509297223 10.0008806171953 12.0437114062599
"17" 1999 0.00555263205397364 0.0526577515046179 0.200055197404603 0.473563802787497 0.876791278941126 1.30873465453157 1.67608198723754 2.24558714272092 3.17403193432783 4.21993884021866 4.78505527517182 5.46262207700214 6.84823253889569 8.60233542898752 10.2532751220472 11.4367971742561
"18" 2000 0.00543593712139373 0.0531840783681696 0.205951458372265 0.496058766841424 0.858938282740483 1.32988170498943 1.80464962918241 2.20431975119645 2.89857389791786 4.04611787784409 5.36770831746445 5.92614996193479 6.59599103879421 8.08938416985959 9.98112540901454 11.7247919821819
"19" 2001 0.00536826772622773 0.0513608626625876 0.207820405205366 0.514405651853015 0.905091348436912 1.29686074928016 1.83149134370006 2.37796009139043 2.84350756438082 3.68945324203943 5.15378801911702 6.66781656957314 7.16617453555573 7.81212802217919 9.40235357055348 11.420923199876
"20" 2002 0.00545475831448984 0.0507085646802148 0.198081751493047 0.517734891332011 0.943239259788803 1.37250941683409 1.78034190610972 2.41301564691686 3.07574414613195 3.61954559382944 4.70120630457799 6.41076305663112 8.07629961472192 8.49373403084156 9.10127441002198 10.7771292132771
"21" 2003 0.00541843880277565 0.0514546328032733 0.195434746330557 0.487974553856733 0.946851064523908 1.43478429064453 1.89078786402695 2.34125423542815 3.1246747136728 3.92803424709358 4.61863653083892 5.85308413429938 7.77513513515048 9.57835732343789 9.89718736047161 10.4536053720748
"22" 2004 0.00537529114915918 0.0507515887010026 0.197865399065023 0.480996893737078 0.885222962400664 1.43670832207572 1.98084663642163 2.49492478562338 3.03044008208865 3.99938497258873 5.03433781264866 5.75746039569286 7.10777466439462 9.2329072878019 11.1591511664838 11.3649540555651
"23" 2005 0.00513836223540264 0.0493082055874735 0.19452632779666 0.48528249431122 0.872327459425742 1.33546139762337 1.97916926446821 2.6189458639387 3.2414496387009 3.88203571627232 5.14462217832839 6.29539357309659 6.999189814553 8.4533555164691 10.7699597064609 12.8041835778186
"24" 2006 0.00499522331337494 0.0463527763337314 0.185713543882332 0.475882187576701 0.876876318282702 1.31598515924848 1.83200054782729 2.61267277724086 3.41064685354433 4.16881650774129 5.0061344611379 6.45101860945921 7.66767303165639 8.33208521096234 9.87762466330161 12.3724208449493
"25" 2007 0.00497978287061825 0.0446520656196619 0.173266662876025 0.448457506685658 0.857795101069034 1.31820208707465 1.80597162391683 2.41153490584035 3.40043223550109 4.39817393711013 5.40104060030063 6.29097980373599 7.87273033687678 9.13670346019059 9.74410028202576 11.3684357654383
"26" 2008 0.00498420383830425 0.0444558925623482 0.166751047001737 0.41687012775399 0.800609357846322 1.28629569045861 1.80325294095529 2.37993949239631 3.13429147484638 4.38658153096642 5.7179932530787 6.80838989642043 7.69162800498588 9.39407773728912 10.6878483373338 11.2232180982918
"27" 2009 0.00526724225140482 0.0441421885499944 0.166678554220544 0.401818863245487 0.742300064953828 1.19158102443746 1.75537117793728 2.36976899331443 3.09997851899277 4.04378536897097 5.71393992561496 7.22394066973087 8.33953967874617 9.19271276998826 10.9992704997112 12.3067093718587
"28" 2010 0.00535674406135681 0.0470856450096765 0.164502904327204 0.402332519337319 0.716229252271185 1.10251576435023 1.61606865284354 2.30177932437031 3.08002265148792 4.01215789415775 5.27851206416091 7.23018121843749 8.8595409234973 9.97600449200606 10.7786978538459 12.6728444768476
"29" 2011 0.00513575903386736 0.0477946266376691 0.176572230877344 0.394692827773461 0.71666490969994 1.06440714156618 1.49305310152845 2.10799434203408 2.98622822255588 3.98097220285283 5.26158417485225 6.69390216865444 8.87775689637499 10.6036350488159 11.6993459817014 12.4343180424665
"30" 2012 0.00508455300400018 0.0448032640184741 0.179119105325631 0.42506429326753 0.6991525250931 1.06319007143789 1.44245795876023 1.94620569707823 2.72314737490705 3.85518040164657 5.2208979362429 6.69778057208678 8.23802432943749 10.63507481986 12.4353385132311 13.4916869204407
"31" 2013 0.00506568151419966 0.0443931410132582 0.165767010252234 0.430742181532108 0.75386863684465 1.03227663112442 1.43792633027492 1.88251229472622 2.51478253314976 3.50502370230929 5.05463033893874 6.64615921846777 8.26660214901816 9.89163532955817 12.4808317549803 14.3346125482154
"32" 2014 0.0049523260682762 0.0441678184981659 0.164558973817755 0.395984300698136 0.76330266195679 1.11325414897727 1.39062275707487 1.87297791497572 2.43702842409543 3.2410399825667 4.58874691703188 6.43384942068558 8.20354763619413 9.94791356372406 11.6354995759324 14.3946015050934
"33" 2015 0.00494900327871454 0.0430837104046527 0.163719925116176 0.393656830656071 0.699736359319453 1.12643340641667 1.499291132239 1.80519100795625 2.42025083724215 3.14865699341609 4.25316461163203 5.83852090142101 7.94286367946785 9.87320720089517 11.7215988814138 13.4509505981433
"34" 2016 0.00499839602515857 0.0429119910769275 0.159654160268525 0.391690054433897 0.696157178229793 1.03147499803484 1.51622344810417 1.94525221246018 2.32567233601718 3.12218109664576 4.14408870416684 5.42447204857397 7.21082810438843 9.56299774483909 11.6352742482998 13.5681622671397
