"V1" "V2"
"logLand" 1.66252261852888 0.0848152310249071
"logtsb" 5.36372134794526 0.141352290025723
"logtsb" 5.36071379440998 0.134186171617029
"logtsb" 5.21542529891153 0.118363108195049
"logtsb" 4.9714969681706 0.129454202340598
"logtsb" 4.93728560634075 0.134598676852913
"logtsb" 4.96109095606676 0.136266316723491
"logtsb" 5.02521151622093 0.161643078243937
"logtsb" 5.11513213267011 0.19129187562168
"logtsb" 5.16652439624666 0.274335662997899
"logtsb" 5.32214262923111 0.352802369314976
"logtsb" 5.40493689006264 0.441292209340349
"logtsb" 5.54062667238548 0.549655998047751
"logtsb" 5.58564859629777 0.681031835046689
"logtsb" 5.60609938626808 0.840980125129571
"logtsb" 5.80438887467223 0.937911953740704
"logtsb" 5.93587049780834 1.03431137117677
"logtsb" 6.1850024532749 1.13350186845396
"logtsb" 6.33690934102816 1.15015672446635
"logtsb" 6.53097388018661 1.19350301096031
"logtsb" 6.67878346763407 1.22446753798857
"logtsb" 6.90225337448072 1.23935864950845
"logtsb" 7.04634272763815 1.25986779172304
"logtsb" 7.2337707625441 1.27766852660225
"logtsb" 7.44447670664033 1.29944460268912
"logtsb" 7.65188654738477 1.30828102333655
"logtsb" 7.75259977854305 1.31388864500833
"logtsb" 8.00378253833381 1.3238629147008
"logtsb" 8.10598692480097 1.32762883805564
"logtsb" 8.05735880729734 1.33195337583904
"logtsb" 7.87697323127425 1.334523357651
"logtsb" 7.6429239427335 1.32874435693701
"logtsb" 7.53407460558904 1.32502976914296
"logtsb" 7.31995951839253 1.32265943282614
"logtsb" 6.81068344699691 1.30680069748245
"logtsb" 6.62144419183563 1.31209705600858
"logtsb" 6.53893908912426 1.31114513742648
"logtsb" 6.78246850519816 1.30870436752397
"logtsb" 6.61312107183305 1.2978807402296
"logtsb" 6.6889328682973 1.28280225597407
"logtsb" 7.03183375449432 1.30018504027693
"logtsb" 7.12968164438676 1.30455674553842
"logtsb" 7.36010265036211 1.32524830937784
"logtsb" 7.41125573429013 1.33396701980971
"logtsb" 7.3223031548314 1.3241885261051
"logtsb" 7.27182112025407 1.33033468890471
"logtsb" 7.11495693598747 1.33878437766622
"logtsb" 6.85041266376766 1.33493057572051
"logtsb" 6.64768178254363 1.33425680032768
"logtsb" 6.58649635577551 1.33800459162929
"logtsb" 6.56040418523597 1.33070306704896
"logtsb" 6.67151186013643 1.33761357252518
"logtsb" 6.4860719950269 1.31252421547895
"logtsb" 6.41267593144072 1.29504599315597
"logtsb" 6.42238118047656 1.29583098762729
"logtsb" 6.48355374191296 1.28249229578558
"logtsb" 6.41226570922178 1.27334254649373
"logtsb" 6.46532241343129 1.26349313644876
"logtsb" 6.52603417081292 1.25921738109468
"logR" 3.91784843656043 0.424056696426014
"logR" 3.89587470493514 0.386575374828647
"logR" 4.16890685541298 0.374199090626526
"logR" 4.32671461550151 0.377071938669129
"logR" 4.60258789947165 0.390877221938599
"logR" 4.72829532199212 0.41243414649532
"logR" 4.58467128276646 0.437248098383808
"logR" 4.81370298616618 0.493587309053204
"logR" 4.65087074525296 0.544856841834145
"logR" 4.52988833728768 0.608617955038514
"logR" 4.52582569049473 0.679353102354951
"logR" 4.8242615583114 0.763985028666633
"logR" 4.72923969784769 0.824748940905532
"logR" 4.8103053464601 0.882152822008488
"logR" 5.07627584677951 0.943346986756822
"logR" 5.31156030702476 0.998969617435361
"logR" 5.52532435189157 1.05236020492203
"logR" 5.14877779384312 1.05831727247057
"logR" 4.75666630648984 1.06558124891489
"logR" 4.38956443989551 1.07201092067207
"logR" 4.62959137103552 1.0892066825516
"logR" 4.97896198193659 1.11766403145794
"logR" 4.81271107051339 1.12075037329004
"logR" 5.40345877555794 1.15983321441304
"logR" 5.48510790862648 1.17111085083223
"logR" 5.19267322198057 1.15899207872468
"logR" 5.30768207797823 1.1666845341111
"logR" 5.51254083484623 1.17117673299503
"logR" 5.88606113440983 1.1859740134035
"logR" 5.97230060317294 1.18866070169085
"logR" 5.84389499771418 1.1893982610096
"logR" 5.36435356116663 1.17656492288011
"logR" 5.5376571841065 1.2064478288219
"logR" 4.83075013424308 1.18671806684609
"logR" 4.4608834027781 1.19700446119503
"logR" 4.36558859905743 1.19051086489119
"logR" 4.30144589604047 1.18213571190057
"logR" 4.47051607108494 1.18692315896953
"logR" 4.61604113679432 1.19492360603005
"logR" 4.4858966310796 1.18778948634607
"logR" 4.88777883581562 1.20343552913784
"logR" 4.85348482120603 1.1921944161265
"logR" 4.96906341328525 1.20830272102422
"logR" 4.19301825954606 1.18273463363944
"logR" 4.52280749815902 1.19857722616002
"logR" 4.81639103506364 1.20575435211563
"logR" 4.23526426392482 1.18121268893017
"logR" 4.80521087920069 1.21250980914664
"logR" 4.98459467656441 1.19661700635745
"logR" 5.11899105288966 1.20499848612211
"logR" 5.23450606020946 1.20180582592954
"logR" 5.77034064035125 1.21836641140045
"logR" 5.3849392912576 1.19489853381512
"logR" 5.44005433454492 1.20512899545805
"logR" 5.67490004124273 1.22275460738014
"logR" 5.2447731443815 1.2056310192571
"logR" 5.00206456744507 1.20893198179459
"logR" 4.96080861640595 1.24144534811154
"logLagR" 4.24472279087867 0.346831123541958
"logLagR" 3.7358687713661 0.322702521737417
"logLagR" 3.45010631032975 0.31924263057985
"logLagR" 4.06446541858621 0.314720900841738
"logLagR" 4.02808851910461 0.319346280927482
"logLagR" 4.52722739620579 0.331156705397462
"logLagR" 4.75205420835829 0.353941516562416
"logLagR" 4.07419835571598 0.385464225771922
"logLagR" 4.93943378428396 0.446231201219652
"logLagR" 4.41568567067472 0.507245653112673
"logLagR" 4.23231305546705 0.577744042451437
"logLagR" 4.07385415756586 0.651942479809259
"logLagR" 4.9514190537167 0.748026519219939
"logLagR" 4.38236874431511 0.813848775296606
"logLagR" 4.45624470505114 0.866731237602567
"logLagR" 4.90159323202252 0.930238585091701
"logLagR" 5.12920526908037 0.985203865655787
"logLagR" 5.81634836591847 1.03457541077291
"logLagR" 4.96153890779917 1.0452548073446
"logLagR" 4.53572117254522 1.05485787977319
"logLagR" 3.68421755514743 1.05334610974521
"logLagR" 4.47277107205576 1.06899392793222
"logLagR" 5.20796845118766 1.09951990981569
"logLagR" 4.20435756712774 1.10450187156833
"logLagR" 5.48369476341112 1.13803173603689
"logLagR" 4.93698021123778 1.14141820936974
"logLagR" 4.92868917703572 1.14683669090352
"logLagR" 4.97227539083332 1.15364445611457
"logLagR" 5.30771711639295 1.16085806689572
"logLagR" 5.58091757948037 1.16297046802845
"logLagR" 5.54717846742558 1.15901775947406
"logLagR" 5.76228795822891 1.17378335400789
"logLagR" 4.97888806183643 1.17083950187751
"logLagR" 5.33694734153339 1.1825159579349
"logLagR" 4.58427306949452 1.1860475199468
"logLagR" 4.03233078403281 1.19311401269412
"logLagR" 4.10237612238998 1.18461454227573
"logLagR" 4.41860350454915 1.18058791286221
"logLagR" 4.43039398968634 1.17476876886769
"logLagR" 4.66435162492834 1.19190208775643
"logLagR" 4.2081028112979 1.18424051455902
"logLagR" 5.00707101923436 1.19601664342765
"logLagR" 5.06427420406137 1.19368995582945
"logLagR" 5.14116004807215 1.20601005530367
"logLagR" 3.50806350562422 1.18516140650089
"logLagR" 4.38553337382683 1.19247564728887
"logLagR" 4.46120480396845 1.19358504783765
"logLagR" 4.18932284183645 1.19589616043915
"logLagR" 4.93020688396121 1.20033597909195
"logLagR" 4.61105983433527 1.19978860889915
"logLagR" 4.81580743727233 1.19987026718914
"logLagR" 4.99113184271022 1.20206841941996
"logLagR" 5.54068524281546 1.2097404607088
"logLagR" 5.38702427172135 1.20302404545886
"logLagR" 5.21979939932768 1.20525028868044
"logLagR" 5.60750815323139 1.20221438805567
"logLagR" 4.90817002325051 1.1984347163224
"logLagR" 4.46303951492112 1.20963906376686
"lastLogN" 4.96080861640595 1.24144534811154
"lastLogN" 4.46303951492112 1.20963906376686
"lastLogN" 4.89525249669798 1.204916747391
"lastLogN" 5.54680450738581 1.20935289596055
"lastLogN" 4.01235064685563 1.22992309184139
"lastLogN" 3.97740884062845 1.26664785563399
"lastLogN" 3.25674458678803 1.30718453028937
"lastLogN" 2.46951279069165 1.34321507080938
"lastLogN" 3.05081670066818 1.36630176273913
"lastLogN" 2.09226942119668 1.38376488368957
"lastLogN" 2.00629207449403 1.40205632456873
"lastLogN" 1.91246557309023 1.42096744244841
"lastLogN" 0.863337749534288 1.40855952280288
"lastLogF" -14.0132813523253 1.29768564504662
"lastLogF" -11.1286360620457 1.21879797601118
"lastLogF" -7.59994488536245 1.19935243601554
"lastLogF" -5.50823751174259 1.20648082460522
"lastLogF" -4.48962393918944 1.23427454810227
"lastLogF" -4.16668854095092 1.274157295571
"lastLogF" -4.18444825681888 1.31497396348915
"lastLogF" -4.53772515488853 1.34865229003558
"lastLogF" -4.88934731155617 1.36856418204259
"lastLogF" -5.40169785994083 1.38026093665727
"lastLogF" -5.67079278884451 1.39770228619456
"lastLogF" -6.7287172534872 1.40809354523743
"beforeLastLogN" 5.00206456744507 1.20893198179459
"beforeLastLogN" 4.90817002325051 1.1984347163224
"beforeLastLogN" 5.84364417964643 1.20566232454955
"beforeLastLogN" 4.21882775928583 1.20568860124353
"beforeLastLogN" 4.3932062404498 1.23325669473173
"beforeLastLogN" 3.76599830840606 1.27227627616861
"beforeLastLogN" 2.90918004473133 1.31290867868856
"beforeLastLogN" 3.47022961757952 1.34804349550073
"beforeLastLogN" 2.45012116765949 1.36722786958347
"beforeLastLogN" 2.07667081506409 1.38210232121902
"beforeLastLogN" 1.32980260735403 1.39200848794101
"beforeLastLogN" 1.51374136117868 1.41585155286468
"beforeLastLogN" 1.11088373693161 1.41323757011041
"beforeLastLogF" -13.7816036720899 1.27698809548363
"beforeLastLogF" -10.8885508365169 1.2072793503429
"beforeLastLogF" -7.45212200416134 1.1968922352986
"beforeLastLogF" -5.41430592533858 1.20774614656626
"beforeLastLogF" -4.42389983906934 1.23743721325527
"beforeLastLogF" -4.13074697277879 1.27827284628389
"beforeLastLogF" -4.17008382129305 1.31873330025035
"beforeLastLogF" -4.54427906291443 1.35138912764867
"beforeLastLogF" -4.94161645249019 1.3711063577235
"beforeLastLogF" -5.52264687485884 1.3840810248153
"beforeLastLogF" -5.78119280227402 1.39978814479918
"beforeLastLogF" -6.80431738968275 1.40986404538353
