"","Year","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16"
"21",1974,4.33690432759613e-07,5.53861120486726e-05,0.000965158938081197,0.00653050928508417,0.0421400758655513,0.224070510005735,0.649865708600261,0.919795189672921,0.993137163997328,0.99964476762205,0.999997233272461,0.999999973800611,0.999999995573965,0.999999999315253,0.999999999985312,0.999999999985312
"22",1975,3.65204427627671e-07,4.99331519487591e-05,0.00090589200888242,0.00629818580153932,0.0417496918130299,0.226997007288059,0.659569647696911,0.924708697151201,0.993812136007161,0.999692995311091,0.999997766869817,0.999999980195196,0.999999996736901,0.99999999950825,0.999999999990007,0.999999999990007
"23",1976,3.40101237048129e-07,4.83632380813068e-05,0.000897962782793312,0.00634042191205715,0.0426435854716039,0.233618017864559,0.671238951577811,0.929253340939292,0.994328684255577,0.999725437447582,0.999998079903899,0.99999998360187,0.999999997336816,0.999999999604676,0.999999999992212,0.999999999992212
"24",1977,3.2361285713815e-07,4.7536758925882e-05,0.000899665244182301,0.00643389674480195,0.0437784906854364,0.240863981532338,0.682717950527879,0.933389529522447,0.994771030727545,0.999751934546459,0.999998320717245,0.999999986098829,0.999999997769051,0.999999999672948,0.999999999993721,0.999999999993721
"25",1978,3.22138140704846e-07,4.82117784562836e-05,0.000922516432291408,0.0066449314246776,0.0454753502752449,0.249570949713873,0.694342288604617,0.937096194608285,0.995127556837884,0.999771551223507,0.999998482177521,0.99999998765876,0.999999998032909,0.999999999713693,0.999999999994584,0.999999999994584
"26",1979,3.35304601568665e-07,5.0280129432028e-05,0.000963162854774612,0.00694127105271623,0.0474552518318751,0.258179491926135,0.704057896972175,0.939806464543434,0.995354612925622,0.999782503887413,0.999998557781142,0.999999988295432,0.999999998135723,0.999999999728861,0.999999999994879,0.999999999994879
"27",1980,3.54089639296263e-07,5.25468573492826e-05,0.00100038928705914,0.00717848292660676,0.0488187793146595,0.263136074367284,0.70856447019859,0.940806420291094,0.99541146934412,0.999783804694141,0.999998551384919,0.999999988125309,0.999999998101391,0.999999999722759,0.99999999999472,0.99999999999472
"28",1981,3.5091392364701e-07,5.22472320119785e-05,0.000996619700356138,0.00716084377419494,0.0487636328897121,0.263153212500754,0.708843316231352,0.940950286366478,0.995431096586582,0.999785166406112,0.999998565245303,0.99999998827605,0.999999998127753,0.999999999726954,0.999999999994813,0.999999999994813
"29",1982,3.30444476058177e-07,5.00729749000547e-05,0.000965131994307063,0.00698403366534418,0.0479225465088206,0.260937842082695,0.707871050508437,0.941055797290954,0.99548129389776,0.999789811633905,0.999998620785031,0.999999988918807,0.999999998241777,0.999999999745314,0.999999999995229,0.999999999995229
"30",1983,3.09014592597737e-07,4.79079464411389e-05,0.000935948374836341,0.00683513694875443,0.0473444194079376,0.26019032698853,0.708880290329671,0.941798275012875,0.995594161430812,0.999797928229216,0.99999870404135,0.999999989813807,0.999999998397267,0.999999999769869,0.999999999995766,0.999999999995766
"31",1984,3.04214737305243e-07,4.79071890408655e-05,0.000944593510726901,0.006940382594918,0.0483243811795049,0.265535011611188,0.715761970845497,0.943923701245856,0.995798235548889,0.999809160339235,0.999998795104161,0.999999990670796,0.999999998540502,0.999999999791693,0.999999999996215,0.999999999996215
"32",1985,3.3505330452083e-07,5.24034785310426e-05,0.00102900510777509,0.00753627618941039,0.0521536039300128,0.280948408743017,0.730772146441727,0.947636944799575,0.996076737005919,0.999821109668819,0.999998862796129,0.999999991136828,0.999999998609926,0.999999999801078,0.999999999996366,0.999999999996366
"33",1986,3.92997543485896e-07,6.0490371531419e-05,0.00117649025229825,0.00855459472512613,0.0584970189465418,0.30481561825177,0.751700005579981,0.952525320915602,0.99643027178026,0.999835684961324,0.999998938605389,0.999999991599567,0.999999998674751,0.999999999809184,0.99999999999647,0.99999999999647
"34",1987,4.95410540070596e-07,7.40903935292468e-05,0.00141644794038677,0.0101687726802912,0.0681604721867022,0.337953947945085,0.777076084045637,0.958078291851917,0.996817361355161,0.99985095666614,0.999999009136179,0.999999991937999,0.999999998714655,0.99999999981287,0.999999999996458,0.999999999996458
"35",1988,7.27681581149375e-07,0.000102945541407389,0.00190383630224211,0.013334673269317,0.0860526088389036,0.391386090288259,0.811278492219892,0.965037934492859,0.997285976427711,0.999868568215936,0.999999076279952,0.999999992072398,0.999999998710083,0.999999999808148,0.999999999996205,0.999999999996205
"36",1989,1.13810979101241e-06,0.000151132356452535,0.00269068971451712,0.0183022638318056,0.112455117780732,0.457819899977574,0.846373797947358,0.971866307311938,0.997757424292189,0.999887164145774,0.99999915514307,0.999999992294874,0.999999998716864,0.999999999804454,0.999999999995933,0.999999999995933
"37",1990,1.74413162884025e-06,0.000219117399642178,0.00377195516579827,0.0249583935246983,0.145465299169433,0.526146445503401,0.876424792079535,0.977555761652551,0.998168364507221,0.999904702384919,0.999999245802752,0.999999992745871,0.999999998767193,0.999999999808078,0.99999999999583,0.99999999999583
"38",1991,2.71248387277558e-06,0.000323230547812878,0.00538566872412297,0.0346111209120843,0.189328235916921,0.598797080022206,0.903308596786183,0.982531852132358,0.998541478249035,0.999921653741163,0.99999934634571,0.999999993386095,0.999999998854047,0.999999999817941,0.999999999995876,0.999999999995876
"39",1992,4.08783666021298e-06,0.000466620381318234,0.00756533584069601,0.04727825088093,0.241202649841657,0.666436374505453,0.924822736666188,0.986465328521804,0.998848558078297,0.999936523938565,0.999999447199456,0.999999994171431,0.999999998974122,0.999999999834308,0.999999999996117,0.999999999996117
"40",1993,5.74266627679138e-06,0.000638375444071648,0.0101656690149465,0.0620580020788627,0.295511757722324,0.722967838032074,0.940853688704737,0.989397515550482,0.999088002008251,0.999948918993136,0.999999543269955,0.999999995061007,0.999999999122263,0.999999999856791,0.999999999996573,0.999999999996573
"41",1994,7.21946867588921e-06,0.000804438675415792,0.0127972077561266,0.07714770165928,0.346626300003699,0.767646929948772,0.952735725243468,0.991622271477148,0.999281795636977,0.999959842832304,0.999999641853604,0.999999996136457,0.999999999314023,0.999999999888187,0.999999999997329,0.999999999997329
"42",1995,8.21829256690718e-06,0.000943592475172372,0.0152439363545648,0.0917537359351724,0.393467284450851,0.803433520189881,0.961872816870477,0.99336963213217,0.999441363638727,0.999969339573688,0.999999734673174,0.999999997219367,0.999999999511715,0.999999999921327,0.999999999998165,0.999999999998165
"43",1996,8.90702184545392e-06,0.00106608217430554,0.0176110749864388,0.10629393530467,0.437041369872852,0.832528337377957,0.968922784546124,0.994711166488693,0.999564535251647,0.999976704550361,0.999999806651166,0.99999999805327,0.999999999663337,0.99999999994662,0.999999999998796,0.999999999998796
"44",1997,9.1700806184256e-06,0.00115503985274716,0.019625838091464,0.119351892953768,0.474384740725826,0.854968860547535,0.974163414640922,0.995705560867975,0.999656047566954,0.999982168324034,0.999999859385474,0.999999998652091,0.999999999771225,0.999999999964433,0.999999999999229,0.999999999999229
"45",1998,9.66340687300966e-06,0.001269561565028,0.022063289263321,0.134432961458232,0.512565667828125,0.874717836188331,0.978441960000576,0.996485793111548,0.999724883194177,0.999986101925225,0.99999989494413,0.999999999033013,0.9999999998384,0.999999999975282,0.999999999999482,0.999999999999482
"46",1999,1.08708597936749e-05,0.00145776525034681,0.0255579287536782,0.154004788651811,0.554079826281766,0.892664560974044,0.981979591486682,0.997093919385452,0.999775063823298,0.999988780323512,0.999999916928343,0.99999999925041,0.999999999875677,0.999999999981134,0.999999999999611,0.999999999999611
"47",2000,1.33595983924477e-05,0.00177558036653231,0.030815048414754,0.180277376427394,0.599373224103751,0.908926442291165,0.984889013411466,0.997561297799578,0.999810470372068,0.999990496757954,0.999999929027918,0.999999999354269,0.999999999892564,0.999999999983643,0.99999999999966,0.99999999999966
