"","Year","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16"
"11",1969,0.258673619531842,0.246817654285832,0.369253023386942,0.620875329514859,0.995411188383677,1.49317061466174,2.09228217228093,2.76570169932993,3.55434500170598,4.45392325655577,5.41518923997398,6.45448158194981,7.58769956705521,8.8189484282044,10.1676624278148,11.656070078738
"12",1970,0.258673619531842,0.246817654285832,0.369253023386942,0.620875329514859,0.995411188383677,1.49317061466174,2.09228217228093,2.76570169932993,3.55434500170598,4.45392325655577,5.41518923997398,6.45448158194981,7.58769956705521,8.8189484282044,10.1676624278148,11.656070078738
"13",1971,0.258673619531842,0.246817654285832,0.369253023386942,0.620875329514859,0.995411188383677,1.49317061466174,2.09228217228093,2.76570169932993,3.55434500170598,4.45392325655577,5.41518923997398,6.45448158194981,7.58769956705521,8.8189484282044,10.1676624278148,11.656070078738
"14",1972,0.258673619531842,0.246817654285832,0.369253023386942,0.620875329514859,0.995411188383677,1.49317061466174,2.09228217228093,2.76570169932993,3.55434500170598,4.45392325655577,5.41518923997398,6.45448158194981,7.58769956705521,8.8189484282044,10.1676624278148,11.656070078738
"15",1973,0.258673619531842,0.246817654285832,0.369253023386942,0.620875329514859,0.995411188383677,1.49317061466174,2.09228217228093,2.76570169932993,3.55434500170598,4.45392325655577,5.41518923997398,6.45448158194981,7.58769956705521,8.8189484282044,10.1676624278148,11.656070078738
"16",1974,0.258673619531842,0.246817654285832,0.369253023386942,0.620875329514859,0.995411188383677,1.49317061466174,2.09228217228093,2.76570169932993,3.55434500170598,4.45392325655577,5.41518923997398,6.45448158194981,7.58769956705521,8.8189484282044,10.1676624278148,11.656070078738
"17",1975,0.258673619531842,0.246817654285832,0.369253023386942,0.620875329514859,0.995411188383677,1.49317061466174,2.09228217228093,2.76570169932993,3.55434500170598,4.45392325655577,5.41518923997398,6.45448158194981,7.58769956705521,8.8189484282044,10.1676624278148,11.656070078738
"18",1976,0.258677070085885,0.246821478338513,0.369257227584523,0.620879675408662,0.995415101282959,1.49317271543335,2.09228005873101,2.7656928817221,3.55432812946102,4.45389770875281,5.41515424957122,6.4544370073975,7.58764718660985,8.81889114214603,10.1676026507376,11.6560090833978
"19",1977,0.245188479372613,0.231872840866516,0.352822562385996,0.603891104279898,0.980119152787962,1.48496057090818,2.10054215504372,2.80016186893001,3.6202835684198,4.55376684668365,5.55193553621768,6.62868377610882,7.79240803946796,9.04282856940295,10.4012777413179,11.8944464965925
"20",1978,0.266345673535635,0.255320155133117,0.378600748558355,0.630538105850633,1.00411123313908,1.49784152636952,2.0875828489459,2.7460963945997,3.51683080172082,4.3971195892339,5.3373906440964,6.35537333202535,7.47123548608607,8.69157707622951,10.0347524780371,11.5204514103804
